Fold 3 | Epoch [1/150] | Train Loss: 0.0361 | Val Loss: 0.0215 | R2: -0.0589 | Pearson: 0.1913
Fold 3 | Epoch [40/150] | Train Loss: 0.0015 | Val Loss: 0.0321 | R2: -0.5846 | Pearson: 0.4466
Fold 3 | Epoch [41/150] | Train Loss: 0.0015 | Val Loss: 0.0319 | R2: -0.5670 | Pearson: 0.3195
Fold 3 | Epoch [42/150] | Train Loss: 0.0014 | Val Loss: 0.0182 | R2: 0.1065 | Pearson: 0.5060
Fold 3 | Epoch [43/150] | Train Loss: 0.0015 | Val Loss: 0.0157 | R2: 0.2269 | Pearson: 0.4994
Fold 3 | Epoch [44/150] | Train Loss: 0.0012 | Val Loss: 0.0172 | R2: 0.1509 | Pearson: 0.5398
Fold 3 | Epoch [45/150] | Train Loss: 0.0012 | Val Loss: 0.0170 | R2: 0.1642 | Pearson: 0.4676
Fold 3 | Epoch [46/150] | Train Loss: 0.0013 | Val Loss: 0.0217 | R2: -0.0664 | Pearson: 0.4193
Fold 3 | Epoch [47/150] | Train Loss: 0.0012 | Val Loss: 0.0154 | R2: 0.2435 | Pearson: 0.5102
Fold 3 | Epoch [48/150] | Train Loss: 0.0012 | Val Loss: 0.0141 | R2: 0.3039 | Pearson: 0.5585
Fold 3 | Epoch [49/150] | Train Loss: 0.0013 | Val Loss: 0.0144 | R2: 0.2931 | Pearson: 0.5488
Fold 3 | Epoch [50/150] | Train Loss: 0.0013 | Val Loss: 0.0186 | R2: 0.0842 | Pearson: 0.4642
Fold 3 | Epoch [51/150] | Train Loss: 0.0011 | Val Loss: 0.0179 | R2: 0.1306 | Pearson: 0.5436
Fold 3 | Epoch [52/150] | Train Loss: 0.0010 | Val Loss: 0.0174 | R2: 0.1443 | Pearson: 0.5143
Fold 3 | Epoch [53/150] | Train Loss: 0.0010 | Val Loss: 0.0157 | R2: 0.2283 | Pearson: 0.5483
Fold 3 | Epoch [54/150] | Train Loss: 0.0009 | Val Loss: 0.0142 | R2: 0.3024 | Pearson: 0.5506
Fold 3 | Epoch [55/150] | Train Loss: 0.0010 | Val Loss: 0.0223 | R2: -0.0970 | Pearson: 0.4604
Fold 3 | Epoch [56/150] | Train Loss: 0.0009 | Val Loss: 0.0162 | R2: 0.2036 | Pearson: 0.5333
Fold 3 | Epoch [57/150] | Train Loss: 0.0010 | Val Loss: 0.0187 | R2: 0.0804 | Pearson: 0.4456
Fold 3 | Epoch [58/150] | Train Loss: 0.0010 | Val Loss: 0.0147 | R2: 0.2783 | Pearson: 0.5542
Fold 3 | Epoch [59/150] | Train Loss: 0.0009 | Val Loss: 0.0257 | R2: -0.2641 | Pearson: 0.4389
Fold 3 | Epoch [60/150] | Train Loss: 0.0009 | Val Loss: 0.0380 | R2: -0.8706 | Pearson: 0.2290
Fold 3 | Epoch [61/150] | Train Loss: 0.0009 | Val Loss: 0.0169 | R2: 0.1703 | Pearson: 0.4991
Fold 3 | Epoch [62/150] | Train Loss: 0.0008 | Val Loss: 0.0178 | R2: 0.1228 | Pearson: 0.5202
Fold 3 | Epoch [63/150] | Train Loss: 0.0008 | Val Loss: 0.0144 | R2: 0.2905 | Pearson: 0.5688
Fold 3 | Epoch [64/150] | Train Loss: 0.0008 | Val Loss: 0.0158 | R2: 0.2352 | Pearson: 0.5407
Fold 3 | Epoch [65/150] | Train Loss: 0.0007 | Val Loss: 0.0135 | R2: 0.3338 | Pearson: 0.5783
Fold 3 | Epoch [66/150] | Train Loss: 0.0008 | Val Loss: 0.0158 | R2: 0.2207 | Pearson: 0.5507
Fold 3 | Epoch [67/150] | Train Loss: 0.0007 | Val Loss: 0.0172 | R2: 0.1556 | Pearson: 0.5324
Fold 3 | Epoch [68/150] | Train Loss: 0.0008 | Val Loss: 0.0195 | R2: 0.0397 | Pearson: 0.5046
Fold 3 | Epoch [69/150] | Train Loss: 0.0007 | Val Loss: 0.0142 | R2: 0.3081 | Pearson: 0.5551
Fold 3 | Epoch [70/150] | Train Loss: 0.0008 | Val Loss: 0.0143 | R2: 0.2963 | Pearson: 0.5448
Fold 3 | Epoch [71/150] | Train Loss: 0.0007 | Val Loss: 0.0251 | R2: -0.2348 | Pearson: 0.4927
Fold 3 | Epoch [72/150] | Train Loss: 0.0007 | Val Loss: 0.0146 | R2: 0.2835 | Pearson: 0.5345
Fold 3 | Epoch [73/150] | Train Loss: 0.0007 | Val Loss: 0.0147 | R2: 0.2750 | Pearson: 0.5584
Fold 3 | Epoch [74/150] | Train Loss: 0.0006 | Val Loss: 0.0146 | R2: 0.2847 | Pearson: 0.5372
Fold 3 | Epoch [75/150] | Train Loss: 0.0006 | Val Loss: 0.0205 | R2: -0.0101 | Pearson: 0.4666
Fold 3 | Epoch [76/150] | Train Loss: 0.0006 | Val Loss: 0.0143 | R2: 0.2963 | Pearson: 0.5452
Fold 3 | Epoch [77/150] | Train Loss: 0.0005 | Val Loss: 0.0140 | R2: 0.3138 | Pearson: 0.5626
Fold 3 | Epoch [78/150] | Train Loss: 0.0006 | Val Loss: 0.0149 | R2: 0.2661 | Pearson: 0.5167
Fold 3 | Epoch [79/150] | Train Loss: 0.0006 | Val Loss: 0.0165 | R2: 0.1857 | Pearson: 0.5307
Fold 3 | Epoch [80/150] | Train Loss: 0.0006 | Val Loss: 0.0143 | R2: 0.2963 | Pearson: 0.5550
Fold 3 | Epoch [81/150] | Train Loss: 0.0005 | Val Loss: 0.0146 | R2: 0.2793 | Pearson: 0.5311
Fold 3 | Epoch [82/150] | Train Loss: 0.0005 | Val Loss: 0.0240 | R2: -0.1801 | Pearson: 0.4788
Fold 3 | Epoch [83/150] | Train Loss: 0.0005 | Val Loss: 0.0153 | R2: 0.2479 | Pearson: 0.5205
Fold 3 | Epoch [84/150] | Train Loss: 0.0005 | Val Loss: 0.0141 | R2: 0.3058 | Pearson: 0.5545
Fold 3 | Epoch [85/150] | Train Loss: 0.0004 | Val Loss: 0.0149 | R2: 0.2641 | Pearson: 0.5384
Fold 3 | Epoch [86/150] | Train Loss: 0.0005 | Val Loss: 0.0140 | R2: 0.3115 | Pearson: 0.5644
Fold 3 | Epoch [87/150] | Train Loss: 0.0005 | Val Loss: 0.0138 | R2: 0.3246 | Pearson: 0.5752
Fold 3 | Epoch [88/150] | Train Loss: 0.0004 | Val Loss: 0.0144 | R2: 0.2922 | Pearson: 0.5743
Fold 3 | Epoch [89/150] | Train Loss: 0.0005 | Val Loss: 0.0142 | R2: 0.3049 | Pearson: 0.5559
Fold 3 | Epoch [90/150] | Train Loss: 0.0004 | Val Loss: 0.0151 | R2: 0.2580 | Pearson: 0.5389
Fold 3 | Epoch [91/150] | Train Loss: 0.0004 | Val Loss: 0.0142 | R2: 0.3056 | Pearson: 0.5667
Fold 3 | Epoch [92/150] | Train Loss: 0.0004 | Val Loss: 0.0150 | R2: 0.2603 | Pearson: 0.5388
Fold 3 | Epoch [93/150] | Train Loss: 0.0004 | Val Loss: 0.0144 | R2: 0.2951 | Pearson: 0.5449
Fold 3 | Epoch [94/150] | Train Loss: 0.0004 | Val Loss: 0.0150 | R2: 0.2613 | Pearson: 0.5598
Fold 3 | Epoch [95/150] | Train Loss: 0.0004 | Val Loss: 0.0139 | R2: 0.3158 | Pearson: 0.5626
Fold 3 | Epoch [96/150] | Train Loss: 0.0004 | Val Loss: 0.0135 | R2: 0.3328 | Pearson: 0.5775
Fold 3 | Epoch [97/150] | Train Loss: 0.0004 | Val Loss: 0.0152 | R2: 0.2517 | Pearson: 0.5752
Fold 3 | Epoch [98/150] | Train Loss: 0.0004 | Val Loss: 0.0145 | R2: 0.2879 | Pearson: 0.5638
Fold 3 | Epoch [99/150] | Train Loss: 0.0003 | Val Loss: 0.0135 | R2: 0.3362 | Pearson: 0.5892
Fold 3 | Epoch [100/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3209 | Pearson: 0.5759
Fold 3 | Epoch [101/150] | Train Loss: 0.0005 | Val Loss: 0.0137 | R2: 0.3262 | Pearson: 0.5741
Fold 3 | Epoch [102/150] | Train Loss: 0.0004 | Val Loss: 0.0141 | R2: 0.3073 | Pearson: 0.5791
Fold 3 | Epoch [103/150] | Train Loss: 0.0003 | Val Loss: 0.0145 | R2: 0.2875 | Pearson: 0.5458
Fold 3 | Epoch [104/150] | Train Loss: 0.0003 | Val Loss: 0.0137 | R2: 0.3228 | Pearson: 0.5716
Fold 3 | Epoch [105/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3189 | Pearson: 0.5706
Fold 3 | Epoch [106/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3226 | Pearson: 0.5696
Fold 3 | Epoch [107/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3189 | Pearson: 0.5761
Fold 3 | Epoch [108/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3205 | Pearson: 0.5681
Fold 3 | Epoch [109/150] | Train Loss: 0.0003 | Val Loss: 0.0139 | R2: 0.3178 | Pearson: 0.5705
Fold 3 | Epoch [110/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3224 | Pearson: 0.5696
Fold 3 | Epoch [111/150] | Train Loss: 0.0003 | Val Loss: 0.0140 | R2: 0.3104 | Pearson: 0.5699
Fold 3 | Epoch [112/150] | Train Loss: 0.0003 | Val Loss: 0.0139 | R2: 0.3140 | Pearson: 0.5783
Fold 3 | Epoch [113/150] | Train Loss: 0.0003 | Val Loss: 0.0139 | R2: 0.3165 | Pearson: 0.5717
Fold 3 | Epoch [114/150] | Train Loss: 0.0003 | Val Loss: 0.0140 | R2: 0.3248 | Pearson: 0.5720
Fold 3 | Epoch [115/150] | Train Loss: 0.0003 | Val Loss: 0.0136 | R2: 0.3301 | Pearson: 0.5806
Fold 3 | Epoch [116/150] | Train Loss: 0.0003 | Val Loss: 0.0140 | R2: 0.3115 | Pearson: 0.5680
Fold 3 | Epoch [117/150] | Train Loss: 0.0003 | Val Loss: 0.0139 | R2: 0.3203 | Pearson: 0.5679
Fold 3 | Epoch [118/150] | Train Loss: 0.0003 | Val Loss: 0.0139 | R2: 0.3174 | Pearson: 0.5684
Fold 3 | Epoch [119/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3195 | Pearson: 0.5672
Fold 3 | Epoch [120/150] | Train Loss: 0.0003 | Val Loss: 0.0139 | R2: 0.3164 | Pearson: 0.5650
Fold 3 | Epoch [121/150] | Train Loss: 0.0003 | Val Loss: 0.0137 | R2: 0.3232 | Pearson: 0.5714
Fold 3 | Epoch [122/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3193 | Pearson: 0.5684
Fold 3 | Epoch [123/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3267 | Pearson: 0.5751
Fold 3 | Epoch [124/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3229 | Pearson: 0.5695
Fold 3 | Epoch [125/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3215 | Pearson: 0.5767
Fold 3 | Epoch [126/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3240 | Pearson: 0.5722
Fold 3 | Epoch [127/150] | Train Loss: 0.0002 | Val Loss: 0.0135 | R2: 0.3328 | Pearson: 0.5789
Fold 3 | Epoch [128/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3183 | Pearson: 0.5664
Fold 3 | Epoch [129/150] | Train Loss: 0.0002 | Val Loss: 0.0136 | R2: 0.3313 | Pearson: 0.5772
Fold 3 | Epoch [130/150] | Train Loss: 0.0002 | Val Loss: 0.0136 | R2: 0.3293 | Pearson: 0.5762
Fold 3 | Epoch [131/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3269 | Pearson: 0.5752
Fold 3 | Epoch [132/150] | Train Loss: 0.0002 | Val Loss: 0.0140 | R2: 0.3225 | Pearson: 0.5694
Fold 3 | Epoch [133/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3216 | Pearson: 0.5721
Fold 3 | Epoch [134/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3229 | Pearson: 0.5699
Fold 3 | Epoch [135/150] | Train Loss: 0.0003 | Val Loss: 0.0138 | R2: 0.3246 | Pearson: 0.5749
Fold 3 | Epoch [136/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3270 | Pearson: 0.5735
Fold 3 | Epoch [137/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3249 | Pearson: 0.5750
Fold 3 | Epoch [138/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3257 | Pearson: 0.5726
Fold 3 | Epoch [139/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3257 | Pearson: 0.5741
Fold 3 | Epoch [140/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3246 | Pearson: 0.5715
Fold 3 | Epoch [141/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3248 | Pearson: 0.5712
Fold 3 | Epoch [142/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3274 | Pearson: 0.5747
Fold 3 | Epoch [143/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3268 | Pearson: 0.5745
Fold 3 | Epoch [144/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3257 | Pearson: 0.5724
Fold 3 | Epoch [145/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3216 | Pearson: 0.5700
Fold 3 | Epoch [146/150] | Train Loss: 0.0002 | Val Loss: 0.0137 | R2: 0.3243 | Pearson: 0.5709
Fold 3 | Epoch [147/150] | Train Loss: 0.0002 | Val Loss: 0.0136 | R2: 0.3300 | Pearson: 0.5780
Fold 3 | Epoch [148/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3214 | Pearson: 0.5706
Fold 3 | Epoch [149/150] | Train Loss: 0.0002 | Val Loss: 0.0136 | R2: 0.3275 | Pearson: 0.5748
Fold 3 | Epoch [150/150] | Train Loss: 0.0002 | Val Loss: 0.0138 | R2: 0.3295 | Pearson: 0.5765
